reference_date,horizon,target,target_end_date,location,output_type,output_type_id,value
2026-05-09,0,wk inc rsv hosp,2026-05-09,53,quantile,0.5,33
2026-05-09,0,wk inc rsv hosp,2026-05-09,53,quantile,0.55,33.15
2026-05-09,0,wk inc rsv hosp,2026-05-09,53,quantile,0.6,34
2026-05-09,0,wk inc rsv hosp,2026-05-09,53,quantile,0.65,35
2026-05-09,0,wk inc rsv hosp,2026-05-09,53,quantile,0.7,37
2026-05-09,0,wk inc rsv hosp,2026-05-09,53,quantile,0.75,38
2026-05-09,0,wk inc rsv hosp,2026-05-09,53,quantile,0.8,42
2026-05-09,0,wk inc rsv hosp,2026-05-09,53,quantile,0.85,46.04999999999998
2026-05-09,0,wk inc rsv hosp,2026-05-09,53,quantile,0.9,50.70000000000001
2026-05-09,0,wk inc rsv hosp,2026-05-09,53,quantile,0.95,59
2026-05-09,0,wk inc rsv hosp,2026-05-09,53,quantile,0.975,62
2026-05-09,0,wk inc rsv hosp,2026-05-09,53,quantile,0.99,76.39999999999993
2026-05-09,0,wk inc rsv hosp,2026-05-09,54,quantile,0.01,0
2026-05-09,0,wk inc rsv hosp,2026-05-09,54,quantile,0.025,0
2026-05-09,0,wk inc rsv hosp,2026-05-09,54,quantile,0.05,8.65
2026-05-09,0,wk inc rsv hosp,2026-05-09,54,quantile,0.1,15.600000000000001
2026-05-09,0,wk inc rsv hosp,2026-05-09,54,quantile,0.15,22
2026-05-09,0,wk inc rsv hosp,2026-05-09,54,quantile,0.2,26
2026-05-09,0,wk inc rsv hosp,2026-05-09,54,quantile,0.25,29
2026-05-09,0,wk inc rsv hosp,2026-05-09,54,quantile,0.3,30
2026-05-09,0,wk inc rsv hosp,2026-05-09,54,quantile,0.35,30.549999999999997
2026-05-09,0,wk inc rsv hosp,2026-05-09,54,quantile,0.4,32
2026-05-09,0,wk inc rsv hosp,2026-05-09,54,quantile,0.45,32
2026-05-09,0,wk inc rsv hosp,2026-05-09,54,quantile,0.5,33
2026-05-09,0,wk inc rsv hosp,2026-05-09,54,quantile,0.55,34
2026-05-09,0,wk inc rsv hosp,2026-05-09,54,quantile,0.6,34
2026-05-09,0,wk inc rsv hosp,2026-05-09,54,quantile,0.65,35.45
2026-05-09,0,wk inc rsv hosp,2026-05-09,54,quantile,0.7,36
2026-05-09,0,wk inc rsv hosp,2026-05-09,54,quantile,0.75,37
2026-05-09,0,wk inc rsv hosp,2026-05-09,54,quantile,0.8,40
2026-05-09,0,wk inc rsv hosp,2026-05-09,54,quantile,0.85,44
2026-05-09,0,wk inc rsv hosp,2026-05-09,54,quantile,0.9,50.400000000000006
2026-05-09,0,wk inc rsv hosp,2026-05-09,54,quantile,0.95,57.34999999999998
2026-05-09,0,wk inc rsv hosp,2026-05-09,54,quantile,0.975,66.5749999999999
2026-05-09,0,wk inc rsv hosp,2026-05-09,54,quantile,0.99,79.47
2026-05-09,0,wk inc rsv hosp,2026-05-09,55,quantile,0.01,14.720000000000004
2026-05-09,0,wk inc rsv hosp,2026-05-09,55,quantile,0.025,27
2026-05-09,0,wk inc rsv hosp,2026-05-09,55,quantile,0.05,30.949999999999996
2026-05-09,0,wk inc rsv hosp,2026-05-09,55,quantile,0.1,42.300000000000004
2026-05-09,0,wk inc rsv hosp,2026-05-09,55,quantile,0.15,53.89999999999999
2026-05-09,0,wk inc rsv hosp,2026-05-09,55,quantile,0.2,57
2026-05-09,0,wk inc rsv hosp,2026-05-09,55,quantile,0.25,60
2026-05-09,0,wk inc rsv hosp,2026-05-09,55,quantile,0.3,62.9
2026-05-09,0,wk inc rsv hosp,2026-05-09,55,quantile,0.35,64
2026-05-09,0,wk inc rsv hosp,2026-05-09,55,quantile,0.4,66
2026-05-09,0,wk inc rsv hosp,2026-05-09,55,quantile,0.45,66
2026-05-09,0,wk inc rsv hosp,2026-05-09,55,quantile,0.5,67
2026-05-09,0,wk inc rsv hosp,2026-05-09,55,quantile,0.55,68
2026-05-09,0,wk inc rsv hosp,2026-05-09,55,quantile,0.6,68
2026-05-09,0,wk inc rsv hosp,2026-05-09,55,quantile,0.65,70
2026-05-09,0,wk inc rsv hosp,2026-05-09,55,quantile,0.7,71.09999999999997
2026-05-09,0,wk inc rsv hosp,2026-05-09,55,quantile,0.75,74
2026-05-09,0,wk inc rsv hosp,2026-05-09,55,quantile,0.8,77
2026-05-09,0,wk inc rsv hosp,2026-05-09,55,quantile,0.85,80.09999999999997
2026-05-09,0,wk inc rsv hosp,2026-05-09,55,quantile,0.9,91.7
2026-05-09,0,wk inc rsv hosp,2026-05-09,55,quantile,0.95,103.04999999999994
2026-05-09,0,wk inc rsv hosp,2026-05-09,55,quantile,0.975,107
2026-05-09,0,wk inc rsv hosp,2026-05-09,55,quantile,0.99,119.27999999999993
2026-05-09,0,wk inc rsv hosp,2026-05-09,56,quantile,0.01,0
2026-05-09,0,wk inc rsv hosp,2026-05-09,56,quantile,0.025,0
2026-05-09,0,wk inc rsv hosp,2026-05-09,56,quantile,0.05,0
2026-05-09,0,wk inc rsv hosp,2026-05-09,56,quantile,0.1,0
2026-05-09,0,wk inc rsv hosp,2026-05-09,56,quantile,0.15,1
2026-05-09,0,wk inc rsv hosp,2026-05-09,56,quantile,0.2,2
2026-05-09,0,wk inc rsv hosp,2026-05-09,56,quantile,0.25,4
2026-05-09,0,wk inc rsv hosp,2026-05-09,56,quantile,0.3,4
2026-05-09,0,wk inc rsv hosp,2026-05-09,56,quantile,0.35,5
2026-05-09,0,wk inc rsv hosp,2026-05-09,56,quantile,0.4,5
2026-05-09,0,wk inc rsv hosp,2026-05-09,56,quantile,0.45,5
2026-05-09,0,wk inc rsv hosp,2026-05-09,56,quantile,0.5,5
2026-05-09,0,wk inc rsv hosp,2026-05-09,56,quantile,0.55,5
2026-05-09,0,wk inc rsv hosp,2026-05-09,56,quantile,0.6,5
2026-05-09,0,wk inc rsv hosp,2026-05-09,56,quantile,0.65,5
2026-05-09,0,wk inc rsv hosp,2026-05-09,56,quantile,0.7,6
2026-05-09,0,wk inc rsv hosp,2026-05-09,56,quantile,0.75,6
2026-05-09,0,wk inc rsv hosp,2026-05-09,56,quantile,0.8,8
2026-05-09,0,wk inc rsv hosp,2026-05-09,56,quantile,0.85,9
2026-05-09,0,wk inc rsv hosp,2026-05-09,56,quantile,0.9,13
2026-05-09,0,wk inc rsv hosp,2026-05-09,56,quantile,0.95,16.34999999999998
2026-05-09,0,wk inc rsv hosp,2026-05-09,56,quantile,0.975,21
2026-05-09,0,wk inc rsv hosp,2026-05-09,56,quantile,0.99,22.469999999999995
2026-05-09,0,wk inc rsv hosp,2026-05-09,72,quantile,0.01,0
2026-05-09,0,wk inc rsv hosp,2026-05-09,72,quantile,0.025,0
2026-05-09,0,wk inc rsv hosp,2026-05-09,72,quantile,0.05,0
2026-05-09,0,wk inc rsv hosp,2026-05-09,72,quantile,0.1,0
2026-05-09,0,wk inc rsv hosp,2026-05-09,72,quantile,0.15,5
2026-05-09,0,wk inc rsv hosp,2026-05-09,72,quantile,0.2,12.600000000000003
2026-05-09,0,wk inc rsv hosp,2026-05-09,72,quantile,0.25,15
2026-05-09,0,wk inc rsv hosp,2026-05-09,72,quantile,0.3,18.899999999999995
2026-05-09,0,wk inc rsv hosp,2026-05-09,72,quantile,0.35,20
2026-05-09,0,wk inc rsv hosp,2026-05-09,72,quantile,0.4,21
2026-05-09,0,wk inc rsv hosp,2026-05-09,72,quantile,0.45,23
2026-05-09,0,wk inc rsv hosp,2026-05-09,72,quantile,0.5,24
2026-05-09,0,wk inc rsv hosp,2026-05-09,72,quantile,0.55,25
2026-05-09,0,wk inc rsv hosp,2026-05-09,72,quantile,0.6,27
2026-05-09,0,wk inc rsv hosp,2026-05-09,72,quantile,0.65,28
2026-05-09,0,wk inc rsv hosp,2026-05-09,72,quantile,0.7,29.099999999999973
2026-05-09,0,wk inc rsv hosp,2026-05-09,72,quantile,0.75,33
2026-05-09,0,wk inc rsv hosp,2026-05-09,72,quantile,0.8,35.400000000000006
2026-05-09,0,wk inc rsv hosp,2026-05-09,72,quantile,0.85,43
2026-05-09,0,wk inc rsv hosp,2026-05-09,72,quantile,0.9,58.100000000000016
2026-05-09,0,wk inc rsv hosp,2026-05-09,72,quantile,0.95,68.04999999999994
2026-05-09,0,wk inc rsv hosp,2026-05-09,72,quantile,0.975,91.7499999999999
2026-05-09,0,wk inc rsv hosp,2026-05-09,72,quantile,0.99,153.4299999999998
2026-05-09,0,wk inc rsv hosp,2026-05-09,US,quantile,0.01,0
2026-05-09,0,wk inc rsv hosp,2026-05-09,US,quantile,0.025,29.274999999999963
2026-05-09,0,wk inc rsv hosp,2026-05-09,US,quantile,0.05,606.0000000000001
2026-05-09,0,wk inc rsv hosp,2026-05-09,US,quantile,0.1,982.1
2026-05-09,0,wk inc rsv hosp,2026-05-09,US,quantile,0.15,1192.6999999999998
2026-05-09,0,wk inc rsv hosp,2026-05-09,US,quantile,0.2,1407.2
2026-05-09,0,wk inc rsv hosp,2026-05-09,US,quantile,0.25,1551.5
2026-05-09,0,wk inc rsv hosp,2026-05-09,US,quantile,0.3,1687.2
2026-05-09,0,wk inc rsv hosp,2026-05-09,US,quantile,0.35,1797.3000000000002
2026-05-09,0,wk inc rsv hosp,2026-05-09,US,quantile,0.4,1837.8000000000002
2026-05-09,0,wk inc rsv hosp,2026-05-09,US,quantile,0.45,1870.7
2026-05-09,0,wk inc rsv hosp,2026-05-09,US,quantile,0.5,1896
2026-05-09,0,wk inc rsv hosp,2026-05-09,US,quantile,0.55,1921.3
2026-05-09,0,wk inc rsv hosp,2026-05-09,US,quantile,0.6,1954.1999999999998
2026-05-09,0,wk inc rsv hosp,2026-05-09,US,quantile,0.65,1994.6999999999998
2026-05-09,0,wk inc rsv hosp,2026-05-09,US,quantile,0.7,2104.7999999999997
2026-05-09,0,wk inc rsv hosp,2026-05-09,US,quantile,0.75,2240.5
2026-05-09,0,wk inc rsv hosp,2026-05-09,US,quantile,0.8,2384.8
2026-05-09,0,wk inc rsv hosp,2026-05-09,US,quantile,0.85,2599.3
2026-05-09,0,wk inc rsv hosp,2026-05-09,US,quantile,0.9,2809.9000000000005
2026-05-09,0,wk inc rsv hosp,2026-05-09,US,quantile,0.95,3185.9999999999995
2026-05-09,0,wk inc rsv hosp,2026-05-09,US,quantile,0.975,3762.7249999999985
2026-05-09,0,wk inc rsv hosp,2026-05-09,US,quantile,0.99,4886.169999999998
2026-05-09,1,wk inc rsv hosp,2026-05-16,01,quantile,0.01,0
2026-05-09,1,wk inc rsv hosp,2026-05-16,01,quantile,0.025,0
2026-05-09,1,wk inc rsv hosp,2026-05-16,01,quantile,0.05,0
2026-05-09,1,wk inc rsv hosp,2026-05-16,01,quantile,0.1,0
2026-05-09,1,wk inc rsv hosp,2026-05-16,01,quantile,0.15,0
2026-05-09,1,wk inc rsv hosp,2026-05-16,01,quantile,0.2,0
2026-05-09,1,wk inc rsv hosp,2026-05-16,01,quantile,0.25,2.245319953199532
2026-05-09,1,wk inc rsv hosp,2026-05-16,01,quantile,0.3,4
2026-05-09,1,wk inc rsv hosp,2026-05-16,01,quantile,0.35,6
2026-05-09,1,wk inc rsv hosp,2026-05-16,01,quantile,0.4,7
2026-05-09,1,wk inc rsv hosp,2026-05-16,01,quantile,0.45,9
2026-05-09,1,wk inc rsv hosp,2026-05-16,01,quantile,0.5,10
2026-05-09,1,wk inc rsv hosp,2026-05-16,01,quantile,0.55,12
2026-05-09,1,wk inc rsv hosp,2026-05-16,01,quantile,0.6,13.136675366753664
2026-05-09,1,wk inc rsv hosp,2026-05-16,01,quantile,0.65,15
2026-05-09,1,wk inc rsv hosp,2026-05-16,01,quantile,0.7,17
2026-05-09,1,wk inc rsv hosp,2026-05-16,01,quantile,0.75,19.301345513455132
2026-05-09,1,wk inc rsv hosp,2026-05-16,01,quantile,0.8,22.520367203672038
2026-05-09,1,wk inc rsv hosp,2026-05-16,01,quantile,0.85,26.30443704437046
2026-05-09,1,wk inc rsv hosp,2026-05-16,01,quantile,0.9,31
2026-05-09,1,wk inc rsv hosp,2026-05-16,01,quantile,0.95,39.75627306273055
2026-05-09,1,wk inc rsv hosp,2026-05-16,01,quantile,0.975,50.25306453064532
2026-05-09,1,wk inc rsv hosp,2026-05-16,01,quantile,0.99,62.865679956799475
2026-05-09,1,wk inc rsv hosp,2026-05-16,02,quantile,0.01,0
2026-05-09,1,wk inc rsv hosp,2026-05-16,02,quantile,0.025,0
2026-05-09,1,wk inc rsv hosp,2026-05-16,02,quantile,0.05,0
2026-05-09,1,wk inc rsv hosp,2026-05-16,02,quantile,0.1,0
2026-05-09,1,wk inc rsv hosp,2026-05-16,02,quantile,0.15,0
2026-05-09,1,wk inc rsv hosp,2026-05-16,02,quantile,0.2,0
2026-05-09,1,wk inc rsv hosp,2026-05-16,02,quantile,0.25,0
2026-05-09,1,wk inc rsv hosp,2026-05-16,02,quantile,0.3,0
2026-05-09,1,wk inc rsv hosp,2026-05-16,02,quantile,0.35,1
2026-05-09,1,wk inc rsv hosp,2026-05-16,02,quantile,0.4,1
2026-05-09,1,wk inc rsv hosp,2026-05-16,02,quantile,0.45,2
2026-05-09,1,wk inc rsv hosp,2026-05-16,02,quantile,0.5,2
2026-05-09,1,wk inc rsv hosp,2026-05-16,02,quantile,0.55,3
2026-05-09,1,wk inc rsv hosp,2026-05-16,02,quantile,0.6,4
2026-05-09,1,wk inc rsv hosp,2026-05-16,02,quantile,0.65,5
2026-05-09,1,wk inc rsv hosp,2026-05-16,02,quantile,0.7,6
2026-05-09,1,wk inc rsv hosp,2026-05-16,02,quantile,0.75,7
2026-05-09,1,wk inc rsv hosp,2026-05-16,02,quantile,0.8,9
2026-05-09,1,wk inc rsv hosp,2026-05-16,02,quantile,0.85,10.940014400144012
2026-05-09,1,wk inc rsv hosp,2026-05-16,02,quantile,0.9,13.157474574745748
2026-05-09,1,wk inc rsv hosp,2026-05-16,02,quantile,0.95,16.856147061470544
2026-05-09,1,wk inc rsv hosp,2026-05-16,02,quantile,0.975,19
2026-05-09,1,wk inc rsv hosp,2026-05-16,02,quantile,0.99,22.773812438124356
2026-05-09,1,wk inc rsv hosp,2026-05-16,04,quantile,0.01,0
2026-05-09,1,wk inc rsv hosp,2026-05-16,04,quantile,0.025,0
2026-05-09,1,wk inc rsv hosp,2026-05-16,04,quantile,0.05,0
2026-05-09,1,wk inc rsv hosp,2026-05-16,04,quantile,0.1,0
2026-05-09,1,wk inc rsv hosp,2026-05-16,04,quantile,0.15,1.9499189991899808
2026-05-09,1,wk inc rsv hosp,2026-05-16,04,quantile,0.2,9.001620016200167
2026-05-09,1,wk inc rsv hosp,2026-05-16,04,quantile,0.25,14.564958149581493
2026-05-09,1,wk inc rsv hosp,2026-05-16,04,quantile,0.3,19
2026-05-09,1,wk inc rsv hosp,2026-05-16,04,quantile,0.35,22
2026-05-09,1,wk inc rsv hosp,2026-05-16,04,quantile,0.4,25
2026-05-09,1,wk inc rsv hosp,2026-05-16,04,quantile,0.45,28
2026-05-09,1,wk inc rsv hosp,2026-05-16,04,quantile,0.5,30
2026-05-09,1,wk inc rsv hosp,2026-05-16,04,quantile,0.55,32.35252902529026
2026-05-09,1,wk inc rsv hosp,2026-05-16,04,quantile,0.6,35.45338853388533
2026-05-09,1,wk inc rsv hosp,2026-05-16,04,quantile,0.65,39
2026-05-09,1,wk inc rsv hosp,2026-05-16,04,quantile,0.7,41.983295832958234
2026-05-09,1,wk inc rsv hosp,2026-05-16,04,quantile,0.75,46.3037980379804
2026-05-09,1,wk inc rsv hosp,2026-05-16,04,quantile,0.8,53.53285932859331
2026-05-09,1,wk inc rsv hosp,2026-05-16,04,quantile,0.85,65.3110836108361
2026-05-09,1,wk inc rsv hosp,2026-05-16,04,quantile,0.9,82.15886958869585
2026-05-09,1,wk inc rsv hosp,2026-05-16,04,quantile,0.95,112.01662766627678
2026-05-09,1,wk inc rsv hosp,2026-05-16,04,quantile,0.975,127.50751957519566
2026-05-09,1,wk inc rsv hosp,2026-05-16,04,quantile,0.99,148.54145171451708
2026-05-09,1,wk inc rsv hosp,2026-05-16,05,quantile,0.01,0
2026-05-09,1,wk inc rsv hosp,2026-05-16,05,quantile,0.025,0
2026-05-09,1,wk inc rsv hosp,2026-05-16,05,quantile,0.05,0
2026-05-09,1,wk inc rsv hosp,2026-05-16,05,quantile,0.1,0
2026-05-09,1,wk inc rsv hosp,2026-05-16,05,quantile,0.15,0
2026-05-09,1,wk inc rsv hosp,2026-05-16,05,quantile,0.2,2
2026-05-09,1,wk inc rsv hosp,2026-05-16,05,quantile,0.25,4
2026-05-09,1,wk inc rsv hosp,2026-05-16,05,quantile,0.3,6
2026-05-09,1,wk inc rsv hosp,2026-05-16,05,quantile,0.35,8
2026-05-09,1,wk inc rsv hosp,2026-05-16,05,quantile,0.4,9.286544865448679
2026-05-09,1,wk inc rsv hosp,2026-05-16,05,quantile,0.45,11
2026-05-09,1,wk inc rsv hosp,2026-05-16,05,quantile,0.5,12
2026-05-09,1,wk inc rsv hosp,2026-05-16,05,quantile,0.55,13.460201602016019
2026-05-09,1,wk inc rsv hosp,2026-05-16,05,quantile,0.6,15
2026-05-09,1,wk inc rsv hosp,2026-05-16,05,quantile,0.65,16.32907479074792
2026-05-09,1,wk inc rsv hosp,2026-05-16,05,quantile,0.7,18.046368463684644
2026-05-09,1,wk inc rsv hosp,2026-05-16,05,quantile,0.75,20.31819818198182
2026-05-09,1,wk inc rsv hosp,2026-05-16,05,quantile,0.8,23
2026-05-09,1,wk inc rsv hosp,2026-05-16,05,quantile,0.85,26
2026-05-09,1,wk inc rsv hosp,2026-05-16,05,quantile,0.9,30
2026-05-09,1,wk inc rsv hosp,2026-05-16,05,quantile,0.95,36.42826028260281
2026-05-09,1,wk inc rsv hosp,2026-05-16,05,quantile,0.975,40.721197461974626
2026-05-09,1,wk inc rsv hosp,2026-05-16,05,quantile,0.99,46.495555755557554
2026-05-09,1,wk inc rsv hosp,2026-05-16,06,quantile,0.01,0
2026-05-09,1,wk inc rsv hosp,2026-05-16,06,quantile,0.025,0
2026-05-09,1,wk inc rsv hosp,2026-05-16,06,quantile,0.05,0
2026-05-09,1,wk inc rsv hosp,2026-05-16,06,quantile,0.1,6.980505805058052
2026-05-09,1,wk inc rsv hosp,2026-05-16,06,quantile,0.15,27.84181441814418
2026-05-09,1,wk inc rsv hosp,2026-05-16,06,quantile,0.2,43.64489244892448
2026-05-09,1,wk inc rsv hosp,2026-05-16,06,quantile,0.25,55.55139051390514
2026-05-09,1,wk inc rsv hosp,2026-05-16,06,quantile,0.3,65.69303393033928
2026-05-09,1,wk inc rsv hosp,2026-05-16,06,quantile,0.35,77
2026-05-09,1,wk inc rsv hosp,2026-05-16,06,quantile,0.4,87
2026-05-09,1,wk inc rsv hosp,2026-05-16,06,quantile,0.45,95
2026-05-09,1,wk inc rsv hosp,2026-05-16,06,quantile,0.5,101
2026-05-09,1,wk inc rsv hosp,2026-05-16,06,quantile,0.55,107
2026-05-09,1,wk inc rsv hosp,2026-05-16,06,quantile,0.6,115.62278822788225
2026-05-09,1,wk inc rsv hosp,2026-05-16,06,quantile,0.65,125.91420664206643
2026-05-09,1,wk inc rsv hosp,2026-05-16,06,quantile,0.7,137.160264602646
2026-05-09,1,wk inc rsv hosp,2026-05-16,06,quantile,0.75,147.27216272162724
2026-05-09,1,wk inc rsv hosp,2026-05-16,06,quantile,0.8,159.729925299253
2026-05-09,1,wk inc rsv hosp,2026-05-16,06,quantile,0.85,177.3272342723426
2026-05-09,1,wk inc rsv hosp,2026-05-16,06,quantile,0.9,197.23610836108364
2026-05-09,1,wk inc rsv hosp,2026-05-16,06,quantile,0.95,230.7742237422373
2026-05-09,1,wk inc rsv hosp,2026-05-16,06,quantile,0.975,254.71926469264682
2026-05-09,1,wk inc rsv hosp,2026-05-16,06,quantile,0.99,287.481327513275
2026-05-09,1,wk inc rsv hosp,2026-05-16,08,quantile,0.01,0
2026-05-09,1,wk inc rsv hosp,2026-05-16,08,quantile,0.025,0
2026-05-09,1,wk inc rsv hosp,2026-05-16,08,quantile,0.05,0
2026-05-09,1,wk inc rsv hosp,2026-05-16,08,quantile,0.1,1
2026-05-09,1,wk inc rsv hosp,2026-05-16,08,quantile,0.15,10
2026-05-09,1,wk inc rsv hosp,2026-05-16,08,quantile,0.2,15
2026-05-09,1,wk inc rsv hosp,2026-05-16,08,quantile,0.25,22.334600846008456
2026-05-09,1,wk inc rsv hosp,2026-05-16,08,quantile,0.3,28.648303483034823
2026-05-09,1,wk inc rsv hosp,2026-05-16,08,quantile,0.35,33.047758977589766
2026-05-09,1,wk inc rsv hosp,2026-05-16,08,quantile,0.4,38
2026-05-09,1,wk inc rsv hosp,2026-05-16,08,quantile,0.45,40.20178651786518
2026-05-09,1,wk inc rsv hosp,2026-05-16,08,quantile,0.5,42
2026-05-09,1,wk inc rsv hosp,2026-05-16,08,quantile,0.55,44
2026-05-09,1,wk inc rsv hosp,2026-05-16,08,quantile,0.6,46.62556025560255
2026-05-09,1,wk inc rsv hosp,2026-05-16,08,quantile,0.65,51.10597155971561
2026-05-09,1,wk inc rsv hosp,2026-05-16,08,quantile,0.7,56
2026-05-09,1,wk inc rsv hosp,2026-05-16,08,quantile,0.75,62.24945999459992
2026-05-09,1,wk inc rsv hosp,2026-05-16,08,quantile,0.8,69.29316893168937
2026-05-09,1,wk inc rsv hosp,2026-05-16,08,quantile,0.85,74.42465124651244
2026-05-09,1,wk inc rsv hosp,2026-05-16,08,quantile,0.9,84.74509045090454
2026-05-09,1,wk inc rsv hosp,2026-05-16,08,quantile,0.95,102
2026-05-09,1,wk inc rsv hosp,2026-05-16,08,quantile,0.975,115.38082755827554
2026-05-09,1,wk inc rsv hosp,2026-05-16,08,quantile,0.99,135.64283862838582
2026-05-09,1,wk inc rsv hosp,2026-05-16,09,quantile,0.01,0
2026-05-09,1,wk inc rsv hosp,2026-05-16,09,quantile,0.025,0
2026-05-09,1,wk inc rsv hosp,2026-05-16,09,quantile,0.05,0
2026-05-09,1,wk inc rsv hosp,2026-05-16,09,quantile,0.1,3.943920439204412
2026-05-09,1,wk inc rsv hosp,2026-05-16,09,quantile,0.15,9.985334353343534
2026-05-09,1,wk inc rsv hosp,2026-05-16,09,quantile,0.2,14
2026-05-09,1,wk inc rsv hosp,2026-05-16,09,quantile,0.25,17.293965439654396
2026-05-09,1,wk inc rsv hosp,2026-05-16,09,quantile,0.3,19.832229322293223
2026-05-09,1,wk inc rsv hosp,2026-05-16,09,quantile,0.35,21.989222392223915
2026-05-09,1,wk inc rsv hosp,2026-05-16,09,quantile,0.4,24
2026-05-09,1,wk inc rsv hosp,2026-05-16,09,quantile,0.45,25
2026-05-09,1,wk inc rsv hosp,2026-05-16,09,quantile,0.5,26
2026-05-09,1,wk inc rsv hosp,2026-05-16,09,quantile,0.55,27
2026-05-09,1,wk inc rsv hosp,2026-05-16,09,quantile,0.6,28
2026-05-09,1,wk inc rsv hosp,2026-05-16,09,quantile,0.65,30.285437854378543
2026-05-09,1,wk inc rsv hosp,2026-05-16,09,quantile,0.7,32.51334713347132
2026-05-09,1,wk inc rsv hosp,2026-05-16,09,quantile,0.75,35
2026-05-09,1,wk inc rsv hosp,2026-05-16,09,quantile,0.8,38
2026-05-09,1,wk inc rsv hosp,2026-05-16,09,quantile,0.85,42.58198631986319
2026-05-09,1,wk inc rsv hosp,2026-05-16,09,quantile,0.9,49.992385923859366
2026-05-09,1,wk inc rsv hosp,2026-05-16,09,quantile,0.95,66.71630366303668
2026-05-09,1,wk inc rsv hosp,2026-05-16,09,quantile,0.975,74
2026-05-09,1,wk inc rsv hosp,2026-05-16,09,quantile,0.99,80.46940779407788
2026-05-09,1,wk inc rsv hosp,2026-05-16,10,quantile,0.01,0
2026-05-09,1,wk inc rsv hosp,2026-05-16,10,quantile,0.025,0
2026-05-09,1,wk inc rsv hosp,2026-05-16,10,quantile,0.05,0
2026-05-09,1,wk inc rsv hosp,2026-05-16,10,quantile,0.1,0
2026-05-09,1,wk inc rsv hosp,2026-05-16,10,quantile,0.15,0
2026-05-09,1,wk inc rsv hosp,2026-05-16,10,quantile,0.2,0.6812168121681245
2026-05-09,1,wk inc rsv hosp,2026-05-16,10,quantile,0.25,2
2026-05-09,1,wk inc rsv hosp,2026-05-16,10,quantile,0.3,4
2026-05-09,1,wk inc rsv hosp,2026-05-16,10,quantile,0.35,5
2026-05-09,1,wk inc rsv hosp,2026-05-16,10,quantile,0.4,6
2026-05-09,1,wk inc rsv hosp,2026-05-16,10,quantile,0.45,6.582602826028269
2026-05-09,1,wk inc rsv hosp,2026-05-16,10,quantile,0.5,7
2026-05-09,1,wk inc rsv hosp,2026-05-16,10,quantile,0.55,8
2026-05-09,1,wk inc rsv hosp,2026-05-16,10,quantile,0.6,8.550373503735031
2026-05-09,1,wk inc rsv hosp,2026-05-16,10,quantile,0.65,9.089172891728923
2026-05-09,1,wk inc rsv hosp,2026-05-16,10,quantile,0.7,11
2026-05-09,1,wk inc rsv hosp,2026-05-16,10,quantile,0.75,13
2026-05-09,1,wk inc rsv hosp,2026-05-16,10,quantile,0.8,15
2026-05-09,1,wk inc rsv hosp,2026-05-16,10,quantile,0.85,18
2026-05-09,1,wk inc rsv hosp,2026-05-16,10,quantile,0.9,22
2026-05-09,1,wk inc rsv hosp,2026-05-16,10,quantile,0.95,30.886270362703662
2026-05-09,1,wk inc rsv hosp,2026-05-16,10,quantile,0.975,43.75078525785241
2026-05-09,1,wk inc rsv hosp,2026-05-16,10,quantile,0.99,68.26167851678485
2026-05-09,1,wk inc rsv hosp,2026-05-16,11,quantile,0.01,0
2026-05-09,1,wk inc rsv hosp,2026-05-16,11,quantile,0.025,0
2026-05-09,1,wk inc rsv hosp,2026-05-16,11,quantile,0.05,0
2026-05-09,1,wk inc rsv hosp,2026-05-16,11,quantile,0.1,0
2026-05-09,1,wk inc rsv hosp,2026-05-16,11,quantile,0.15,0
2026-05-09,1,wk inc rsv hosp,2026-05-16,11,quantile,0.2,0
2026-05-09,1,wk inc rsv hosp,2026-05-16,11,quantile,0.25,0
2026-05-09,1,wk inc rsv hosp,2026-05-16,11,quantile,0.3,0
2026-05-09,1,wk inc rsv hosp,2026-05-16,11,quantile,0.35,0
2026-05-09,1,wk inc rsv hosp,2026-05-16,11,quantile,0.4,1
2026-05-09,1,wk inc rsv hosp,2026-05-16,11,quantile,0.45,1
2026-05-09,1,wk inc rsv hosp,2026-05-16,11,quantile,0.5,1
2026-05-09,1,wk inc rsv hosp,2026-05-16,11,quantile,0.55,1.0896408964089659
2026-05-09,1,wk inc rsv hosp,2026-05-16,11,quantile,0.6,2
2026-05-09,1,wk inc rsv hosp,2026-05-16,11,quantile,0.65,2
2026-05-09,1,wk inc rsv hosp,2026-05-16,11,quantile,0.7,3
2026-05-09,1,wk inc rsv hosp,2026-05-16,11,quantile,0.75,3
2026-05-09,1,wk inc rsv hosp,2026-05-16,11,quantile,0.8,4
2026-05-09,1,wk inc rsv hosp,2026-05-16,11,quantile,0.85,5
2026-05-09,1,wk inc rsv hosp,2026-05-16,11,quantile,0.9,7
2026-05-09,1,wk inc rsv hosp,2026-05-16,11,quantile,0.95,10.210480604806033
2026-05-09,1,wk inc rsv hosp,2026-05-16,11,quantile,0.975,14.112645126451229
2026-05-09,1,wk inc rsv hosp,2026-05-16,11,quantile,0.99,18.19980199801998
2026-05-09,1,wk inc rsv hosp,2026-05-16,12,quantile,0.01,0
2026-05-09,1,wk inc rsv hosp,2026-05-16,12,quantile,0.025,3.8104041040410626
2026-05-09,1,wk inc rsv hosp,2026-05-16,12,quantile,0.05,25.82350373503736
2026-05-09,1,wk inc rsv hosp,2026-05-16,12,quantile,0.1,50.56536765367654
